,added_date,estimated_duration,start_date,end_date,real_duration,returns,software,dev,squad,client,status
7476,2021-05-21,2,2021-07-23,2021-07-23,1,2,E,Agatha,Kappa,da Conceição,Concluído
7477,2021-05-21,14,2021-05-28,2021-06-04,6,0,D,Valentina,Kappa,da Rocha,Concluído
7478,2021-05-21,12,2021-07-30,2021-08-06,6,0,D,Helena,Kappa,Monteiro,Concluído
7479,2021-05-21,4,2021-08-18,2021-08-20,3,3,G,Agatha,Chi,Cunha S/A,Concluído
7480,2021-05-21,1,2021-06-25,2021-06-25,1,0,G,Ana Clara,Epsilon,da Cunha Fogaça - EI,Concluído
7481,2021-05-21,11,2021-08-06,2021-08-11,4,0,G,Carolina,Theta,Ferreira,Concluído
7482,2021-05-21,17,2021-08-03,2021-08-20,14,1,B,Lara,Epsilon,Ferreira,Concluído
7483,2021-05-21,20,2021-06-23,2021-07-09,13,1,E,Agatha,Epsilon,Ferreira,Concluído
7484,2021-05-21,8,2021-06-18,2021-06-23,4,0,B,Brenda,Chi,Nogueira,Concluído
7485,2021-05-21,10,2021-07-12,2021-07-22,9,0,F,Lara,Epsilon,Santos Nunes S/A,Concluído
7486,2021-05-21,20,2021-07-12,2021-08-02,16,2,G,Helena,Theta,da Rocha Oliveira e Filhos,Concluído
7487,2021-05-21,14,2021-06-15,2021-07-01,13,0,D,Lara,Theta,Silveira Nunes - EI,Concluído
7488,2021-05-21,10,2021-05-21,2021-05-31,7,3,G,Lara,Epsilon,Pinto,Concluído
7489,2021-05-21,18,2021-08-05,2021-08-26,16,1,B,Ana Clara,Kappa,Peixoto,Concluído
7490,2021-05-21,1,2021-07-20,2021-07-20,1,0,F,Emanuelly,Kappa,Dias,Concluído
7491,2021-05-21,12,2021-05-27,2021-06-02,5,1,F,Maria Eduarda,Kappa,Silveira Mendes S.A.,Concluído
7492,2021-05-24,9,2021-06-17,2021-06-25,7,1,G,Brenda,Kappa,Azevedo S/A,Concluído
7493,2021-05-24,1,2021-06-02,2021-06-02,1,0,B,Brenda,Kappa,Vieira,Concluído
7494,2021-05-24,5,2021-06-11,2021-06-16,4,0,B,Carolina,Kappa,Freitas,Concluído
7495,2021-05-24,11,2021-06-03,2021-06-10,6,0,D,Agatha,Kappa,da Cunha Ltda.,Concluído
7496,2021-05-24,2,2021-06-18,2021-06-22,3,0,B,Mirella,Kappa,Lopes,Concluído
7497,2021-05-25,4,2021-06-22,2021-06-25,4,2,F,Maria Eduarda,Epsilon,da Costa,Concluído
7498,2021-05-25,3,2021-07-01,2021-07-02,2,0,G,Maria Eduarda,Epsilon,Azevedo,Concluído
7499,2021-05-25,7,2021-07-30,2021-08-04,4,1,D,Ana Clara,Epsilon,Melo,Concluído
7500,2021-05-25,3,2021-07-07,2021-07-09,3,0,E,Maria Eduarda,Kappa,Nogueira Lopes S/A,Concluído
7501,2021-05-25,7,2021-08-10,2021-08-13,4,0,G,Emanuelly,Kappa,Sales,Concluído
7502,2021-05-25,13,2021-07-14,2021-07-29,12,0,F,Agatha,Theta,Freitas,Concluído
7503,2021-05-26,2,2021-06-07,2021-06-09,3,0,C,Emanuelly,Epsilon,Cunha,Concluído
7504,2021-05-26,17,2021-06-29,2021-07-09,9,0,B,Emanuelly,Epsilon,da Cruz Farias - ME,Concluído
7505,2021-05-26,14,2021-08-11,2021-08-23,9,0,F,Agatha,Zeta,Melo,Concluído
7506,2021-05-26,13,2021-08-13,2021-08-27,11,0,E,Brenda,Kappa,Ferreira,Concluído
7507,2021-05-27,3,2021-06-08,2021-06-09,2,1,G,Ana Clara,Kappa,Melo Silva e Filhos,Concluído
7508,2021-05-27,13,2021-06-14,2021-06-23,8,2,E,Helena,Kappa,Sales,Concluído
7509,2021-05-27,5,2021-07-05,2021-07-09,5,0,A,Valentina,Zeta,Carvalho,Concluído
7510,2021-05-27,13,2021-06-22,2021-06-29,6,2,B,Carolina,Theta,Monteiro Ltda.,Concluído
7511,2021-05-27,2,2021-08-06,2021-08-10,3,1,A,Mirella,Kappa,Oliveira,Concluído
7512,2021-05-28,11,2021-08-13,2021-08-20,6,1,C,Emanuelly,Theta,da Cunha,Concluído
7513,2021-05-28,19,2021-06-07,2021-06-23,13,0,B,Ana Clara,Epsilon,Teixeira S/A,Concluído
7514,2021-05-28,20,2021-07-16,2021-08-10,18,0,G,Emanuelly,Theta,Monteiro Ltda.,Concluído
7515,2021-05-28,8,2021-07-02,2021-07-08,5,1,F,Helena,Theta,da Rocha Oliveira e Filhos,Concluído
7516,2021-05-28,18,2021-08-06,2021-08-27,16,0,C,Carolina,Kappa,da Conceição - EI,Concluído
7517,2021-05-28,9,2021-08-25,2021-09-01,6,0,A,Ana Clara,Kappa,Almeida Carvalho S.A.,Concluído
7518,2021-05-28,15,2021-08-02,2021-08-23,16,1,E,Carolina,Theta,Vieira,Concluído
7519,2021-05-28,18,2021-05-31,2021-06-11,10,2,F,Brenda,Kappa,Costa,Concluído
7520,2021-05-28,19,2021-07-09,2021-07-21,9,0,D,Maria Eduarda,Kappa,Alves,Concluído
7521,2021-05-28,19,2021-08-27,2021-09-20,17,0,B,Brenda,Kappa,Azevedo,Concluído
7522,2021-05-28,18,2021-07-30,2021-08-23,17,0,A,Maria Eduarda,Theta,Ferreira,Concluído
7523,2021-05-28,14,2021-06-30,2021-07-09,8,2,E,Emanuelly,Kappa,Ribeiro - ME,Concluído
7524,2021-05-28,17,2021-06-11,2021-06-22,8,0,A,Ana Clara,Kappa,Araújo Ltda.,Concluído
7525,2021-05-28,14,2021-08-05,2021-08-23,13,0,F,Emanuelly,Theta,da Cunha,Concluído
7526,2021-05-28,14,2021-08-06,2021-08-27,16,0,D,Ana Clara,Epsilon,Araújo,Concluído
7527,2021-05-31,9,2021-07-01,2021-07-05,3,0,A,Helena,Kappa,Farias,Concluído
7528,2021-05-31,17,2021-08-13,2021-08-25,9,0,D,Mirella,Chi,Aragão - EI,Concluído
7529,2021-05-31,19,2021-07-02,2021-07-26,17,0,F,Agatha,Epsilon,Souza - ME,Concluído
7530,2021-05-31,7,2021-06-25,2021-06-30,4,1,E,Helena,Kappa,Barbosa - EI,Concluído
7531,2021-05-31,13,2021-07-09,2021-07-23,11,0,G,Helena,Kappa,Mendes,Concluído
7532,2021-05-31,9,2021-07-16,2021-07-23,6,0,F,Valentina,Kappa,das Neves - EI,Concluído
7533,2021-05-31,4,2021-06-28,2021-06-30,3,1,D,Mirella,Kappa,Farias,Concluído
7534,2021-05-31,20,2021-06-25,2021-07-07,9,0,B,Carolina,Chi,da Conceição - EI,Concluído
7535,2021-05-31,13,2021-06-30,2021-07-06,5,0,A,Ana Clara,Kappa,da Cruz,Concluído
7536,2021-06-01,18,2021-08-06,2021-08-19,10,0,A,Valentina,Epsilon,Pereira,Concluído
7537,2021-06-01,7,2021-08-23,2021-08-26,4,1,E,Carolina,Epsilon,Mendes Pereira S.A.,Concluído
7538,2021-06-01,8,2021-08-12,2021-08-18,5,1,A,Maria Eduarda,Kappa,Oliveira,Concluído
7539,2021-06-01,18,2021-07-29,2021-08-16,13,2,D,Emanuelly,Kappa,Nunes,Concluído
7540,2021-06-01,19,2021-07-13,2021-08-03,16,0,C,Helena,Theta,Pereira Oliveira S.A.,Concluído
7541,2021-06-01,1,2021-07-15,2021-07-15,1,0,C,Ana Clara,Kappa,Ramos,Concluído
7542,2021-06-01,4,2021-06-04,2021-06-09,4,2,B,Maria Eduarda,Epsilon,Moura,Concluído
7543,2021-06-02,1,2021-06-04,2021-06-04,1,0,A,Mirella,Kappa,das Neves,Concluído
7544,2021-06-02,14,2021-07-23,2021-08-09,12,0,G,Carolina,Epsilon,Moraes - EI,Concluído
7545,2021-06-02,12,2021-07-16,2021-07-30,11,0,D,Agatha,Epsilon,Cunha S/A,Concluído
7546,2021-06-02,19,2021-07-23,2021-08-17,18,0,D,Agatha,Kappa,Silveira,Concluído
7547,2021-06-02,16,2021-06-03,2021-06-17,11,0,D,Agatha,Chi,Azevedo,Concluído
7548,2021-06-02,5,2021-08-25,2021-08-27,3,0,F,Ana Clara,Kappa,Barros,Concluído
7549,2021-06-03,11,2021-06-04,2021-06-18,11,0,E,Agatha,Kappa,Santos Gomes - ME,Concluído
7550,2021-06-04,17,2021-07-22,2021-07-30,7,0,G,Helena,Kappa,Silveira,Concluído
7551,2021-06-04,5,2021-07-02,2021-07-07,4,0,B,Brenda,Kappa,Peixoto Martins S/A,Concluído
7552,2021-06-04,11,2021-06-29,2021-07-14,12,1,D,Agatha,Epsilon,Costa S/A,Concluído
7553,2021-06-04,4,2021-08-26,2021-08-27,2,0,B,Valentina,Kappa,da Paz Ltda.,Concluído
7554,2021-06-04,7,2021-06-25,2021-07-02,6,0,B,Helena,Kappa,Ribeiro,Concluído
7555,2021-06-04,20,2021-06-15,2021-06-25,9,1,B,Carolina,Theta,Oliveira,Concluído
7556,2021-06-04,16,2021-07-09,2021-07-21,9,0,C,Brenda,Kappa,Melo,Concluído
7557,2021-06-04,20,2021-07-05,2021-07-29,19,0,D,Emanuelly,Theta,Cardoso,Concluído
7558,2021-06-04,2,2021-06-18,2021-06-21,2,0,F,Agatha,Kappa,Castro - ME,Concluído
7559,2021-06-04,19,2021-06-28,2021-07-20,17,0,E,Valentina,Theta,Pinto,Concluído
7560,2021-06-04,14,2021-06-30,2021-07-13,10,0,D,Carolina,Kappa,Campos S.A.,Concluído
7561,2021-06-04,3,2021-07-14,2021-07-16,3,0,B,Agatha,Chi,da Cunha Fogaça - EI,Concluído
7562,2021-06-04,14,2021-07-09,2021-07-21,9,0,B,Mirella,Kappa,da Rosa,Concluído
7563,2021-06-04,1,2021-08-26,2021-08-26,1,2,C,Mirella,Theta,Nascimento Viana - ME,Concluído
7564,2021-06-07,9,2021-08-26,2021-09-06,8,0,D,Ana Clara,Kappa,Moraes S/A,Concluído
7565,2021-06-07,6,2021-07-16,2021-07-26,7,0,B,Carolina,Kappa,Santos S.A.,Concluído
7566,2021-06-07,11,2021-08-23,2021-08-30,6,0,B,Valentina,Epsilon,Santos S.A.,Concluído
7567,2021-06-07,18,2021-07-01,2021-07-14,10,0,E,Maria Eduarda,Theta,Lopes Moura S/A,Concluído
7568,2021-06-07,7,2021-09-03,2021-09-07,3,0,B,Ana Clara,Epsilon,Jesus,Concluído
7569,2021-06-07,2,2021-07-13,2021-07-15,3,0,E,Valentina,Epsilon,Rocha Porto - ME,Concluído
7570,2021-06-08,6,2021-06-28,2021-07-02,5,0,F,Mirella,Kappa,Barbosa e Filhos,Concluído
7571,2021-06-09,2,2021-07-16,2021-07-16,1,0,G,Valentina,Epsilon,Castro e Filhos,Concluído
7572,2021-06-09,7,2021-08-13,2021-08-20,6,0,C,Mirella,Theta,da Conceição,Concluído
7573,2021-06-09,1,2021-07-02,2021-07-02,1,0,G,Ana Clara,Epsilon,Monteiro Ltda.,Concluído
7574,2021-06-09,6,2021-07-19,2021-07-23,5,0,B,Ana Clara,Theta,Cardoso da Mota S/A,Concluído
7575,2021-06-09,2,2021-06-25,2021-06-28,2,0,C,Brenda,Kappa,da Rosa,Concluído
7576,2021-06-09,10,2021-07-23,2021-07-30,6,1,D,Helena,Epsilon,Castro S/A,Concluído
7577,2021-06-09,12,2021-07-16,2021-08-03,13,0,E,Mirella,Kappa,Araújo,Concluído
7578,2021-06-09,3,2021-08-13,2021-08-16,2,2,A,Emanuelly,Kappa,Pinto da Cruz - EI,Concluído
7579,2021-06-10,18,2021-06-23,2021-07-19,19,0,A,Mirella,Theta,Moraes - EI,Concluído
7580,2021-06-10,12,2021-06-16,2021-06-24,7,0,A,Ana Clara,Zeta,Cardoso,Concluído
7581,2021-06-11,1,2021-07-14,2021-07-14,1,0,C,Helena,Kappa,Almeida Carvalho S.A.,Concluído
7582,2021-06-11,19,2021-06-30,2021-07-12,9,0,E,Lara,Epsilon,Melo,Concluído
7583,2021-06-11,13,2021-07-06,2021-07-15,8,0,G,Emanuelly,Zeta,Rocha Porto e Filhos,Concluído
7584,2021-06-11,7,2021-06-29,2021-07-07,7,0,E,Valentina,Epsilon,Souza Ribeiro Ltda.,Concluído
7585,2021-06-11,19,2021-07-16,2021-07-30,11,0,F,Ana Clara,Theta,Melo,Concluído
7586,2021-06-11,7,2021-06-15,2021-06-21,5,0,A,Brenda,Epsilon,Campos Rezende - ME,Concluído
7587,2021-06-11,15,2021-07-19,2021-07-26,6,0,E,Carolina,Theta,Duarte Melo Ltda.,Concluído
7588,2021-06-11,8,2021-08-23,2021-08-31,7,0,A,Ana Clara,Theta,Cardoso da Mota S/A,Concluído
7589,2021-06-11,2,2021-09-03,2021-09-06,2,0,D,Agatha,Theta,Martins e Filhos,Concluído
7590,2021-06-11,14,2021-07-22,2021-08-11,15,0,C,Mirella,Kappa,Azevedo,Concluído
7591,2021-06-14,16,2021-08-19,2021-09-10,17,0,C,Carolina,Zeta,Gonçalves da Cunha S/A,Concluído
7592,2021-06-14,2,2021-08-06,2021-08-06,1,0,G,Lara,Epsilon,da Conceição - EI,Concluído
7593,2021-06-14,10,2021-07-23,2021-08-03,8,0,A,Lara,Kappa,Barbosa e Filhos,Concluído
7594,2021-06-14,16,2021-07-21,2021-07-29,7,0,C,Agatha,Epsilon,da Conceição,Concluído
7595,2021-06-15,1,2021-09-02,2021-09-02,1,0,E,Lara,Theta,Rodrigues,Concluído
7596,2021-06-15,17,2021-07-08,2021-07-21,10,0,B,Valentina,Epsilon,Vieira,Concluído
7597,2021-06-15,17,2021-09-07,2021-09-17,9,0,E,Carolina,Epsilon,Lima - ME,Concluído
7598,2021-06-15,8,2021-08-03,2021-08-12,8,1,G,Brenda,Kappa,Silva Vieira Ltda.,Concluído
7599,2021-06-15,20,2021-06-18,2021-07-13,18,1,D,Helena,Theta,Peixoto,Concluído
7600,2021-06-16,2,2021-07-30,2021-08-02,2,0,F,Helena,Chi,Santos Rodrigues S.A.,Concluído
7601,2021-06-16,6,2021-08-16,2021-08-23,6,0,C,Helena,Theta,Cardoso da Mota S/A,Concluído
7602,2021-06-16,12,2021-08-02,2021-08-12,9,3,B,Carolina,Epsilon,Aragão - EI,Concluído
7603,2021-06-16,16,2021-08-04,2021-08-23,14,1,E,Valentina,Epsilon,Jesus,Concluído
7604,2021-06-16,20,2021-08-25,2021-09-23,22,0,F,Carolina,Epsilon,Campos Rezende - ME,Concluído
7605,2021-06-16,9,2021-08-13,2021-08-20,6,2,A,Mirella,Kappa,Almeida Carvalho S.A.,Concluído
7606,2021-06-16,11,2021-07-09,2021-07-23,11,2,D,Maria Eduarda,Chi,da Rocha Oliveira e Filhos,Concluído
7607,2021-06-17,7,2021-08-27,2021-09-02,5,0,F,Carolina,Kappa,Castro - ME,Concluído
7608,2021-06-17,9,2021-07-01,2021-07-08,6,1,E,Helena,Epsilon,Oliveira,Concluído
7609,2021-06-17,14,2021-06-21,2021-07-02,10,1,C,Helena,Kappa,Melo,Concluído
7610,2021-06-17,15,2021-06-25,2021-07-12,12,0,F,Maria Eduarda,Epsilon,Rezende Ltda.,Concluído
7611,2021-06-17,17,2021-08-16,2021-08-31,12,0,G,Helena,Theta,Silveira Nunes - EI,Concluído
7612,2021-06-18,6,2021-09-10,2021-09-14,3,0,B,Emanuelly,Chi,Souza - ME,Concluído
7613,2021-06-18,12,2021-08-17,2021-08-27,9,0,C,Helena,Kappa,Moraes S/A,Concluído
7614,2021-06-18,17,2021-07-21,2021-08-03,10,2,A,Agatha,Epsilon,Vieira,Concluído
7615,2021-06-18,6,2021-07-23,2021-07-27,3,1,G,Mirella,Kappa,Oliveira,Concluído
7616,2021-06-18,6,2021-09-02,2021-09-06,3,0,F,Lara,Theta,Azevedo S/A,Concluído
7617,2021-06-18,6,2021-07-08,2021-07-09,2,0,E,Brenda,Kappa,Cunha S/A,Concluído
7618,2021-06-18,9,2021-07-15,2021-07-23,7,1,E,Agatha,Epsilon,Sales,Concluído
7619,2021-06-18,13,2021-08-16,2021-08-20,5,0,F,Agatha,Epsilon,Sales,Concluído
7620,2021-06-18,5,2021-07-02,2021-07-02,1,3,C,Carolina,Kappa,Cardoso,Concluído
7621,2021-06-18,15,2021-08-18,2021-08-27,8,0,E,Agatha,Kappa,Ramos,Concluído
7622,2021-06-18,10,2021-08-16,2021-08-25,8,0,A,Brenda,Theta,Duarte S.A.,Concluído
7623,2021-06-18,6,2021-08-20,2021-08-23,2,2,B,Valentina,Kappa,Pinto,Concluído
7624,2021-06-18,4,2021-07-30,2021-08-03,3,0,A,Mirella,Epsilon,Castro - ME,Concluído
7625,2021-06-18,6,2021-09-15,2021-09-17,3,0,E,Helena,Epsilon,Cavalcanti,Concluído
7626,2021-06-21,17,2021-07-29,2021-08-09,8,0,D,Lara,Theta,Oliveira,Concluído
7627,2021-06-21,1,2021-07-07,2021-07-07,1,0,C,Agatha,Theta,da Rocha,Concluído
7628,2021-06-22,1,2021-08-17,2021-08-17,1,0,D,Lara,Epsilon,Pereira,Concluído
7629,2021-06-22,9,2021-09-10,2021-09-17,6,0,E,Valentina,Epsilon,Oliveira Gomes S/A,Concluído
7630,2021-06-22,7,2021-08-09,2021-08-17,7,0,C,Lara,Kappa,Vieira,Concluído
7631,2021-06-22,4,2021-07-06,2021-07-09,4,2,D,Carolina,Theta,das Neves da Rocha e Filhos,Concluído
7632,2021-06-22,14,2021-07-02,2021-07-13,8,2,F,Maria Eduarda,Theta,Lima - ME,Concluído
7633,2021-06-22,2,2021-07-23,2021-07-26,2,0,C,Agatha,Kappa,Azevedo Caldeira - ME,Concluído
7634,2021-06-22,3,2021-08-26,2021-08-27,2,1,G,Valentina,Kappa,Santos,Concluído
7635,2021-06-22,4,2021-09-13,2021-09-16,4,0,D,Helena,Kappa,Nogueira Lopes S/A,Concluído
7636,2021-06-23,6,2021-08-27,2021-09-03,6,2,B,Ana Clara,Kappa,da Paz Moreira - EI,Concluído
7637,2021-06-23,10,2021-07-07,2021-07-16,8,1,C,Emanuelly,Epsilon,Santos,Concluído
7638,2021-06-23,12,2021-08-05,2021-08-17,9,0,E,Emanuelly,Kappa,Melo Cardoso Ltda.,Concluído
7639,2021-06-25,6,2021-06-25,2021-07-02,6,0,G,Ana Clara,Kappa,Nascimento Rodrigues - ME,Concluído
7640,2021-06-25,3,2021-07-02,2021-07-06,3,2,C,Lara,Theta,da Luz,Concluído
7641,2021-06-25,11,2021-07-16,2021-07-23,6,0,D,Valentina,Kappa,das Neves da Rocha e Filhos,Concluído
7642,2021-06-25,5,2021-08-12,2021-08-17,4,0,A,Ana Clara,Theta,Pinto,Concluído
7643,2021-06-25,17,2021-09-17,2021-09-28,8,0,A,Emanuelly,Epsilon,Nascimento,Concluído
7644,2021-06-25,11,2021-09-17,2021-09-27,7,1,C,Helena,Kappa,Rocha Porto - ME,Concluído
7645,2021-06-25,8,2021-07-22,2021-07-26,3,1,D,Lara,Epsilon,Pereira,Concluído
7646,2021-06-25,16,2021-09-06,2021-09-14,7,1,A,Mirella,Epsilon,Santos Nunes S/A,Concluído
7647,2021-06-25,4,2021-09-10,2021-09-17,6,0,E,Emanuelly,Epsilon,Vieira,Concluído
7648,2021-06-25,14,2021-07-27,2021-08-05,8,2,F,Maria Eduarda,Zeta,Azevedo S/A,Concluído
7649,2021-06-25,16,2021-09-24,2021-10-15,16,0,B,Helena,Kappa,Nogueira Lopes S/A,Concluído
7650,2021-06-25,14,2021-08-27,2021-09-10,11,3,C,Lara,Epsilon,Rodrigues,Concluído
7651,2021-06-25,4,2021-07-13,2021-07-16,4,0,F,Mirella,Kappa,Barbosa e Filhos,Concluído
7652,2021-06-25,10,2021-08-24,2021-09-01,7,0,E,Agatha,Theta,Jesus Costa e Filhos,Concluído
7653,2021-06-25,5,2021-09-01,2021-09-06,4,1,E,Agatha,Epsilon,da Cruz,Concluído
7654,2021-06-25,12,2021-09-09,2021-09-23,11,0,C,Helena,Epsilon,Azevedo,Concluído
7655,2021-06-25,2,2021-09-10,2021-09-10,1,0,B,Valentina,Kappa,Santos S.A.,Concluído
7656,2021-06-25,3,2021-09-16,2021-09-17,2,0,F,Emanuelly,Theta,Santos Melo - EI,Concluído
7657,2021-06-25,18,2021-08-10,2021-09-03,19,1,A,Agatha,Epsilon,Fernandes,Concluído
7658,2021-06-28,6,2021-08-23,2021-08-27,5,0,B,Ana Clara,Kappa,Farias,Concluído
7659,2021-06-28,5,2021-09-10,2021-09-16,5,0,D,Helena,Chi,da Rocha,Concluído
7660,2021-06-28,19,2021-07-16,2021-07-29,10,1,F,Emanuelly,Kappa,Cunha S/A,Concluído
7661,2021-06-28,7,2021-08-11,2021-08-18,6,0,G,Mirella,Epsilon,Cardoso,Concluído
7662,2021-06-28,3,2021-09-15,2021-09-17,3,1,D,Carolina,Zeta,Melo,Concluído
7663,2021-06-28,19,2021-07-14,2021-08-06,18,0,A,Lara,Kappa,da Luz,Concluído
7664,2021-06-28,7,2021-08-09,2021-08-12,4,1,C,Carolina,Theta,Cavalcanti,Concluído
7665,2021-06-28,4,2021-09-14,2021-09-16,3,0,B,Valentina,Kappa,Ramos,Concluído
7666,2021-06-28,7,2021-07-08,2021-07-16,7,0,E,Ana Clara,Epsilon,Carvalho Oliveira - ME,Concluído
7667,2021-06-29,14,2021-09-13,2021-10-01,15,0,F,Mirella,Epsilon,Ferreira,Concluído
7668,2021-06-29,12,2021-08-31,2021-09-15,12,2,E,Helena,Epsilon,Barros,Concluído
7669,2021-06-29,20,2021-09-14,2021-09-30,13,0,G,Lara,Epsilon,Nunes,Concluído
7670,2021-06-29,12,2021-09-01,2021-09-14,10,0,E,Maria Eduarda,Theta,Sales,Concluído
7671,2021-06-29,6,2021-07-21,2021-07-23,3,0,G,Valentina,Theta,Araújo,Concluído
7672,2021-06-30,11,2021-08-26,2021-09-07,9,0,F,Valentina,Kappa,Azevedo,Concluído
7673,2021-06-30,15,2021-09-16,2021-10-01,12,1,A,Lara,Kappa,das Neves,Concluído
7674,2021-06-30,9,2021-09-14,2021-09-20,5,0,D,Helena,Chi,Fogaça Cardoso e Filhos,Concluído
7675,2021-06-30,2,2021-07-20,2021-07-22,3,0,C,Agatha,Kappa,Silveira Fernandes S.A.,Concluído
7676,2021-06-30,18,2021-08-06,2021-08-16,7,1,D,Lara,Kappa,Cunha,Concluído
7677,2021-06-30,17,2021-08-30,2021-09-16,14,0,D,Helena,Kappa,Gonçalves Pinto - ME,Concluído
7678,2021-06-30,17,2021-08-24,2021-09-06,10,0,D,Agatha,Kappa,Santos Rodrigues S.A.,Concluído
7679,2021-07-01,9,2021-08-03,2021-08-12,8,0,C,Helena,Zeta,Dias,Concluído
7680,2021-07-01,10,2021-07-23,2021-08-04,9,2,B,Brenda,Kappa,Farias,Concluído
7681,2021-07-01,3,2021-07-09,2021-07-13,3,0,B,Carolina,Kappa,da Cruz,Concluído
7682,2021-07-01,7,2021-08-18,2021-08-24,5,0,C,Carolina,Epsilon,Nascimento,Concluído
7683,2021-07-01,18,2021-09-21,2021-10-05,11,3,A,Carolina,Kappa,Santos Nunes S/A,Concluído
7684,2021-07-01,2,2021-09-08,2021-09-09,2,0,G,Lara,Theta,Vieira,Concluído
7685,2021-07-01,20,2021-08-26,2021-09-10,12,3,A,Ana Clara,Kappa,Rezende,Concluído
7686,2021-07-01,4,2021-09-07,2021-09-09,3,0,D,Carolina,Kappa,Castro S/A,Concluído
7687,2021-07-02,2,2021-08-06,2021-08-06,1,2,B,Lara,Kappa,Cardoso,Concluído
7688,2021-07-02,5,2021-08-20,2021-08-25,4,1,A,Ana Clara,Epsilon,Ramos Jesus S.A.,Concluído
7689,2021-07-02,11,2021-07-27,2021-08-11,12,3,C,Brenda,Kappa,Freitas,Concluído
7690,2021-07-02,7,2021-07-16,2021-07-23,6,0,A,Lara,Zeta,Gomes,Concluído
7691,2021-07-02,1,2021-09-10,2021-09-10,1,0,A,Maria Eduarda,Epsilon,Aragão,Concluído
7692,2021-07-02,17,2021-07-13,2021-08-05,18,0,C,Mirella,Epsilon,Rocha Porto e Filhos,Concluído
7693,2021-07-02,9,2021-07-13,2021-07-16,4,0,B,Agatha,Epsilon,da Luz,Concluído
7694,2021-07-02,10,2021-09-17,2021-09-24,6,0,G,Carolina,Theta,Cunha S/A,Concluído
7695,2021-07-02,4,2021-08-13,2021-08-17,3,0,D,Helena,Zeta,Cunha S/A,Concluído
7696,2021-07-02,7,2021-07-15,2021-07-22,6,0,B,Emanuelly,Kappa,Cunha S/A,Concluído
7697,2021-07-02,4,2021-09-24,2021-09-29,4,0,D,Emanuelly,Kappa,Silveira,Concluído
7698,2021-07-02,11,2021-07-05,2021-07-16,10,0,F,Agatha,Epsilon,Peixoto,Concluído
7699,2021-07-02,7,2021-08-09,2021-08-18,8,0,G,Brenda,Theta,Lima - ME,Concluído
7700,2021-07-02,3,2021-09-28,2021-10-01,4,0,B,Maria Eduarda,Theta,Oliveira Gomes S/A,Concluído
7701,2021-07-02,13,2021-07-29,2021-08-11,10,0,G,Lara,Kappa,Peixoto Martins S/A,Concluído
7702,2021-07-05,9,2021-07-30,2021-08-05,5,0,A,Mirella,Kappa,Silveira Nunes - EI,Concluído
7703,2021-07-05,11,2021-08-13,2021-08-20,6,0,E,Brenda,Kappa,da Cruz,Concluído
7704,2021-07-06,5,2021-08-19,2021-08-20,2,1,F,Ana Clara,Epsilon,Martins e Filhos,Concluído
7705,2021-07-06,15,2021-09-27,2021-10-15,15,0,B,Ana Clara,Kappa,Campos S.A.,Concluído
7706,2021-07-07,15,2021-09-03,2021-09-24,16,1,C,Lara,Kappa,Oliveira,Concluído
7707,2021-07-07,6,2021-07-12,2021-07-16,5,0,E,Carolina,Kappa,Martins - EI,Concluído
7708,2021-07-07,17,2021-08-20,2021-09-01,9,3,B,Valentina,Theta,Moura,Concluído
7709,2021-07-07,9,2021-07-09,2021-07-20,8,0,B,Mirella,Epsilon,da Cunha Ltda.,Concluído
7710,2021-07-07,14,2021-08-24,2021-09-07,11,0,G,Helena,Kappa,Farias,Concluído
7711,2021-07-08,7,2021-09-22,2021-10-01,8,2,D,Helena,Kappa,Nogueira,Concluído
7712,2021-07-08,2,2021-08-20,2021-08-23,2,1,F,Carolina,Epsilon,Fogaça Cardoso e Filhos,Concluído
7713,2021-07-08,9,2021-10-01,2021-10-11,7,1,B,Valentina,Kappa,Nogueira Lopes S/A,Concluído
7714,2021-07-08,18,2021-08-20,2021-09-13,17,0,D,Helena,Theta,Ferreira,Concluído
7715,2021-07-09,20,2021-08-23,2021-09-09,14,0,G,Helena,Kappa,Lopes Moura S/A,Concluído
7716,2021-07-09,15,2021-09-02,2021-09-09,6,0,F,Helena,Epsilon,Barros,Concluído
7717,2021-07-09,3,2021-09-28,2021-10-01,4,0,D,Agatha,Epsilon,Moreira - EI,Concluído
7718,2021-07-09,15,2021-09-23,2021-10-08,12,1,G,Maria Eduarda,Kappa,Martins e Filhos,Concluído
7719,2021-07-09,9,2021-10-06,2021-10-11,4,0,E,Lara,Theta,Cardoso,Concluído
7720,2021-07-09,6,2021-09-02,2021-09-03,2,0,E,Emanuelly,Kappa,Silva,Concluído
7721,2021-07-09,4,2021-10-07,2021-10-11,3,0,B,Carolina,Kappa,Alves,Concluído
7722,2021-07-09,15,2021-10-01,2021-10-15,11,1,D,Lara,Theta,Ferreira,Concluído
7723,2021-07-09,1,2021-09-02,2021-09-02,1,0,A,Ana Clara,Kappa,Pinto,Concluído
7724,2021-07-09,4,2021-07-23,2021-07-27,3,0,F,Mirella,Kappa,da Cunha Fogaça - EI,Concluído
7725,2021-07-09,11,2021-07-13,2021-07-28,12,0,B,Helena,Theta,Silveira Fernandes S.A.,Concluído
7726,2021-07-09,10,2021-09-10,2021-09-24,11,0,F,Emanuelly,Kappa,Peixoto,Concluído
